,winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
2010,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,,
2011,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2012,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,,
2013,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,,
2014,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2015,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,,
2016,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,,
2017,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,,
2018,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,,
2019,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,,
2020,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,,
2021,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,,
2022,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,,
2023,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,,
2024,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,,
2025,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2026,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2027,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2028,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2029,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2030,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2031,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2032,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2033,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2034,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2035,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2036,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2037,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2038,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2039,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2040,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2041,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2042,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2043,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2044,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2045,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2046,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2047,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2048,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2049,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2050,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2051,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2052,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2053,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2054,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2055,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2056,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2057,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2058,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2059,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2060,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2061,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2062,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2063,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2064,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2065,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2066,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2067,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2068,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2069,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2070,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2071,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2072,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2073,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2074,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2075,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2076,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2077,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2078,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2079,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2080,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2081,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2082,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2083,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2084,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2085,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2086,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2087,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2088,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2089,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2090,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2091,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2092,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2093,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2094,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2095,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2096,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2097,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2098,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2099,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2100,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2101,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2102,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2103,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2104,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2105,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2106,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2107,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2108,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2109,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2110,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2111,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2112,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2113,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2114,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2115,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2116,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2117,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2118,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2119,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2120,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2121,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2122,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2123,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2124,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2125,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2126,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2127,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2128,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2129,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2130,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2131,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2132,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2133,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2134,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2135,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2136,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2137,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2138,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2139,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2140,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2141,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2142,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2143,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2144,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2145,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2146,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2147,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2148,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2149,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2150,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2151,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2152,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2153,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2154,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2155,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2156,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2157,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2158,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2159,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2160,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2161,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2162,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2163,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2164,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2165,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2166,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2167,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2168,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2169,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2170,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2171,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2172,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2173,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2174,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2175,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2176,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2177,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2178,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2179,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2180,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2181,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2182,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2183,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2184,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2185,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2186,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2187,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2188,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2189,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2190,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2191,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2192,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2193,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2194,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2195,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2196,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2197,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2198,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2199,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2200,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2201,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2202,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2203,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2204,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2205,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2206,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2207,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2208,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2209,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2210,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2211,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2212,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2213,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2214,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2215,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2216,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2217,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2218,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2219,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2220,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2221,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2222,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2223,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2224,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2225,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2226,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2227,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2228,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2229,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2230,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2231,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
2232,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0
2233,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
2234,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
2235,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0
2236,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,11.95,,,
2237,Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
2238,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0
2239,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,19.9,,,
2240,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0
2241,Matsu,El Viejo,2019,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0
2242,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
2243,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0
2244,Contino,Reserva,2016,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0
2245,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0
2246,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0
2247,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
2248,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
2249,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0
2250,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0
2251,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0
2252,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0
2253,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0
2254,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0
2255,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0
2256,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
